address,avg_validators
0x7984db4d4f9393aaf00a195a189c5fa59add31c4,28.1371968543886352
0xfa91288b3033d095992cf3cb0b0e54b807c3c2ac,27.7650654490106545
0x08a6198f89a7687ba99bc7c8d01d39581170fedf,27.7256874682902080
0x66a5b7401ae8a8db6b15ab0b5442f283bdaa8cc2,27.4526615930999493
0xe4701b3c489bd1de2c8ffbdfe9801092859afccc,26.2665246067985794
0x884898480d7a1223ec55cb1aba92dbd46a643744,25.7091202435312024
0x219b4b0a498566c412391219ea3d936176719ca6,25.0000000000000000
0xdc8c1959c74ab2cb3819add153e62739d12be550,24.6751867072552004
0xf2d4bc74da733c2b0842d3c9f0b8c32c9aa7d6b3,24.5950801623541350
0x95167f64ff86bbc294f8411b55a5ca2168c4dad7,24.3329629629629630
0x30d41a62b6e36e72b4fed35236c3168f4369b2f5,23.9744677828513445
0xe46c401de7cfdbfb6b059d9ed640a69c4e3dced7,23.9543054287163876
0xc627ae306a1897674b97a0e5d59602643109bd18,23.9082988330796550
0x23b13307372e1cccfc4f0b0e5dc937714604752c,23.3924601725012684
0xce87b01b717c0f4f5dc667f865bda0281636af0d,23.3321232876712329
0x5c96edc0ede2165f5c855f32c93af2e55fe25e83,23.2934079147640791
0x6629db6b40057e29d0593d895a350df94dc1e99a,22.9608214104515474
0xf22f8705a3e6e0f496553d98cfa6ad950e6796ef,22.9582851344495180
0x059f5578b999e55ba9db7956b7eaad57448e5f00,22.9135256215119229
0x4f034f0204bb0108fda40b852483c3b3e7a11674,22.7228640284119736
0xc746b0dcda11b35abbe3bd4ba5dc60eb1c804e03,22.5543323186199899
0x8494d10ce90a24d0eb8d8717007daee2f14110c4,22.5394550989345510
0x127685d6dd6683085da4b6a041efcef1681e5c9c,21.4879908675799087
0x59931526093ed0b10d52a6219146d268d7161730,21.1248082191780822
0xd67bb65219de0d199a8c25ca81257a8cf5120494,21.0340781329274480
0x06c10c06cfa0210d61accaf8b0edbd351f659a8c,21.0000000000000000
0xe10f0e9532b3b340d188b32a8f10431d35136b20,21.0000000000000000
0xe14950bfbcfd5b209cad4138cb5e21b8d35632c4,20.9534596651445967
0x8680ce4112452ad0f6265103ba6218be767539d5,20.9426128868594622
0xeadc1d01618e3785f366db32fa451afedd28d5fa,20.1126585489599188
0x261f436676cfa456a8f086a850160e97550aea9c,20.0369213597158803
0x53c95bc4767800d6fe87ff05e8c13b8c37f13bb2,20.0000000000000000
0x98844642ab4fe199a5331330b5418847caa5653a,20.0000000000000000
0x70f264a331a9c3b3248537acf2470d963be741e3,20.0000000000000000
0xda8930cacb4378b713d21c6f7b44fc661dd29ec1,20.0000000000000000
0x4cd7d00dd56b41f814c00286f4e1551fdd0d1a73,20.0000000000000000
0x75c43cc45605654a3760569567b852488f84d9c8,20.0000000000000000
0x5ebeaf3f9dee033c12d527d7aa18478073833080,19.9937919837645865
0x3e832420db4ffccbc1f2d3a25944f99498740a05,19.7983125317097920
0x1ac221deb767fbae9577177fbe1c85554613b062,19.3316539827498732
0x0f7a5fbdd872481e5e0660b19c81db2b220c3d97,19.3286605783866058
0x1e371c95e4d70155f342b34e8c271fbec9ab5075,18.9968467782851344
0x56fb82cdf1eba7d9d75a1c0961c49ab654b818c2,18.7582019279553526
0x166e58ea56399d5809fffe195196554e9934bff7,18.5832135971588026
0x01b0f3f0d254b8f46c73d3063b54db642cd9e44d,18.5620395738203957
0xe03c31a99ae6cea165eca18ef3071fa1c5c22ef7,18.0447407407407407
0x1c0accc24e1549125b5b3c14d999d3a496afbdb1,18.0371258244545916
0x2a5b95c0770bd74b66d7214e60ea6619fd233687,18.0000000000000000
0x5927c08a0b27b3f36157089f907a9588bf25eb1d,17.9954464738711314
0x75fa1b00df30a65f8fbd1c554f7cb2191d65b997,17.9950228310502283
0x4dace5a18a8c9d4d5f0a01269df49e3cc2b52750,17.7674155251141553
0x395d48020ef5e29168706e16258db6c6c4d7d317,17.6766950786402841
0xe6b5a31d8bb53d2c769864ac137fe25f4989f1fd,17.3919761542364282
0xa0eb8be35451236fddccd97f7fac47301ccf6189,17.2049649923896499
0x5d327a51da5ba2c3ea2a0f4a6a97e511e5254ea8,17.0597924911212582
0xb39d022edf05c31e1981f4f4d8137dda9c57cfae,16.4664505327245053
0x8bd5a0655bbce1133434683f3222a5ec6db270a6,16.3483064434297311
0x9c2526a8ea4db5e0e6e5b72845aff686a1e62484,16.1181481481481481
0x27ac829a306932ed98aab8707accc35d577b432c,15.9231638762049721
0xf29d9bc8b46b2ff26867bed73ba2def0e160bbff,15.4313307965499746
0x6ea3b6b7c2230f35df054682d758e54c101369ac,15.2128741755454084
0xd3c43ba016ef497cc2fac04853cd6083d61b3e72,15.1416336884830036
0x2dbcf3aaa13467c752d0bd45da37bf350e5b7a44,15.0211537290715373
0x9b18e9e9aa3dd35100b385b7035c0b1e44afca14,14.8516220192795535
0xe456ff3e321be2675a5aeb56b3623586254c3419,14.7727108066971081
0xb5806a701c2ae0366e15bde9be140e82190fa3d6,14.6835190258751903
0x2bfec5f4b7596720aeb203075bfc7d1153214f0c,14.2368609842719432
0xc1c47c47c0cb4e6e4e6cba1de405fe8b06b8e564,14.1963840690005074
0x9d61883b7271d3be971aa1cccf50979946e29de9,14.0000000000000000
0x51cdc5028863578f0ccfd60392a0224291264805,13.9313871131405378
0xec90c5c5b1a32ffa88a54231bf9e3ee7166461f5,13.9265925925925926
0xe18f56c03c54f233ee97a1817bc6464f96965d5e,13.8714307458143075
0x91aef3c3b9bab2c306548269ff9b6771f2b107d8,13.8636453576864536
0xb5a016c8161f600b3c037091933936e2264f1a47,13.6399619482496195
0xf862fd9f58957511d96e4504aa683691ebcef776,13.5199269406392694
0x5137effcd237daa841a677cf8627efc2eae7fbd3,13.3337087772704211
0x1e27be9da2c48297f26bf67a7cdc8c82760d754e,13.3094571283612380
0xd15c36215970106cfc43a8b0ea02200a1244fde8,13.2801887366818874
0x2df10f526b0c7e174260c80f311e385ea94a1d37,13.1796884830035515
0xf3ba41edcda59db360e82e755e771d91ad1a531e,13.0637498731608321
0x70d34b45264b5f1e67ccefa9c23da80d042e161d,12.9476336884830036
0xf5794543cf6055ae710e9c8e99e31343cea004a8,12.8633587011669203
0x1284c28fb9105a9846ee71aafada55f82996b7d8,12.7284860476915271
0x2bda946a7740b1ddb0fd5c226819170c4dd15720,12.7080608828006088
0xc814c6e5863bf4e3702fc97d0c08ef3ec3c4e573,12.6852135971588026
0x919bcfd5f3399eff07fbe1d827864bbf1e4b476e,12.6639452054794521
0x9d40dd78d9f03182eed194ba8189dd42af172f0a,12.6421212582445459
0xc3d07a32b57fd277939e7c83f83ff47e3be5cf62,12.3718244545915779
0x5caa08fcdbf014c63176d904020a37e29c80707c,12.3336453576864536
0xf93b3305c24f39fb0a645f93ca551e47dc6c50b1,12.3321613394216134
0x1f012fe2035c703e8ec3368ca7393cac473ef4d5,12.3317453069507864
0xcbdee8b1adec96c9de569543a8e63d921804e1a6,12.2914997463216641
0xa810c5e03af66dd15fa647e206faa0d4fff74856,12.1825839675291730
0x9c3a989a11ba324daf9793049a4969024aba1584,12.1454287163876205
0x455f2efa82f34bf8a81de348a7dc397e6aa52035,12.0000000000000000
0xa67727316be79e3e80fa8bcd65cc251904c2433f,12.0000000000000000
0xb731ef1d26227e1edf48f9833e6b48eb11154917,11.9956062912227296
0x1010e5c21d3b084cfdb057e606170c59475aa8b4,11.9949670218163369
0xd234855b3a12e99d78e6cf3fb2488955bcaacc72,11.8371511922881786
0x6689a2ea2b7846cd1578ce5c8116f5a0837677e6,11.7990908168442415
0x95ed2e550a3a90232ae664312280b908f91c5b07,11.5120629122272958
0x5f055f332c4a5ba920d934ff69cd1bf747ece5b9,11.4774632166412988
0x73da45b0a730e7419330177b1964ed0a42cf6e66,11.3502683916793506
0x47b0b5183c5149ed054603f5495bea95bf1b3231,11.3317833587011669
0xe1da425d1880d3243f9dfd3c9c2c3f09e73acd6d,11.3093810248604769
0x7b13c2f7aaa8c772bd0a13a86b0cf633faf790b0,11.1581243023845764
0x66f15eba0eae3be35eaa1824bc46a9670c8e3f13,11.1373490613901573
0xdbf42635498a59071eb93372c93392d74ee067df,11.0000000000000000
0x6d5eddecc7528c5c06b500d5188c13da1885c151,11.0000000000000000
0x1e0d4a10a3d2b2efcab3bd98fa046bdf6132d676,11.0000000000000000
0x639263b362c3167dd9d1f4b1729038f6b004000a,10.9951390157280568
0x67a16655c1c46f8822726e989751817c49f29054,10.6869046169457128
0xf342da0469bce53737407809ad7f120e0ab38c2b,10.5193947234906139
0x523d007855b3543797e0d3d462cb44b601274819,10.4343358701166920
0x9062a96b9e947b2b57283e705c97b871f5eb6561,10.3985494672754947
0x39320a10bdcf99a8d10ff3a1fb04ebdff16f337e,10.3320243531202435
0xe6818dce9aae980ff1ba21885f6b56f8854dd8b0,10.3266484018264840
0xec23615309aa1f56d5d01647e9c5d562ff375ba0,10.2445636732623034
0xac600528f0db09ccaf68a5ac7c67f9da52699447,10.1836600710299340
0x43026602169c73ea7e21a8bc37d5027dec9b1bda,10.1171709791983765
0x91628ddc3a6ff9b48a2f34fc315d243eb07a9501,10.0000000000000000
0xff1d3a03dfb97fee7e96ffdc081b3fcb63a86d08,10.0000000000000000
0xd6c35b96192e1bed03535ed9cb7043292309910b,10.0000000000000000
0xae9d0b9ddd1b96087144c4730dae7f42b237681c,10.0000000000000000
0x0df5dc844a8c72acd99e011a009509d6bfaf4dcc,10.0000000000000000
0x0e530d8a018805aae4675a8560af8b81f281709d,10.0000000000000000
0x3e83a070a88eca9e4e0931ed3abc88e681cb1de0,10.0000000000000000
0xc35677a8019b4cb9c9914724129c18f13a781f02,10.0000000000000000
0x09f7c216d9b33d2c706dc6b66d8225a62c8c9694,10.0000000000000000
0x5e983efc1e622dba446fe7a48f64dbee4662551c,10.0000000000000000
0x188c2f247a59c09b29ede2ef1104e80a903b13d0,10.0000000000000000
0xcb535436a6f16909de17d7e8a140eacfde657c0e,10.0000000000000000
0x98a9803c7701886db3582738051eec098aae5677,10.0000000000000000
0x289c214b4b11f6bcd3276a370eb2ef14f30546fa,10.0000000000000000
0x0ce8d053dd3a35e39f07d088d173bcd6b3d009d5,10.0000000000000000
0xbfa28aedb01620ff7d8af39652e5cf0b485542b1,10.0000000000000000
0x21d67bb402e7e157b0420248018fb1df2d6c4641,10.0000000000000000
0xb0eb8b4003fdd74f3c7994fbe5fce95ad10e3bcc,10.0000000000000000
0xcfcbbf4d3e726a5e5102d0c9bdaf730584a0ea07,10.0000000000000000
0xabfcd0352fd6c55198796f232da2d40000d3b584,10.0000000000000000
0x591326490ad6dadb80116b04ddd521e57ba22e2c,10.0000000000000000
0xd057daca3e27a8e7d0efd12e26cc65d3c3f42574,10.0000000000000000
0xc495ad35fd5ae432970087773cbb87c9ec70aebd,10.0000000000000000
0x71ea92992a66d8f82b31893ca46beeb169b8650b,10.0000000000000000
0xe1d1dcd07e6aa5b55de50f9d561e6bf9cc10a4f5,10.0000000000000000
0xc35c3c4745955f94048ba7cbaca76285086fc12d,10.0000000000000000
0xd4053424be3e5ef26da0fd05da41b5d903fc9394,10.0000000000000000
0x0a194309f57b4ead86dae77cca09a210b61495d2,10.0000000000000000
0xc03c26e3dae3609b5963006ee9c1800c7c624a4f,10.0000000000000000
0x50c6088d0e4938a77629375624ae2ce93a191eac,10.0000000000000000
0x59512422af0709c7cab8285838975cd8d7c7ce7d,10.0000000000000000
0xa1e63c0f203df1314153ad6648bd38fd99774d85,10.0000000000000000
0xa8c3ad1fe92c91aed8e2b8aa26d477f650c203da,10.0000000000000000
0x1604d5cb6a6428d2480c360c3fe719056df8e249,10.0000000000000000
0x5171f69332764105c4440bb10d18b8b804ea8c09,10.0000000000000000
0x045bfe08bf366b3fd3fb1abf3ed1691ab1381e63,10.0000000000000000
0x996c0c5506395c0a2b766ac528d32d04fc6929d6,10.0000000000000000
0x936e971c4f6acdd7b9c76b564d49fe5bb5903fd2,10.0000000000000000
0x41ac717b7f614d9a09828b152b2bfb08dee9dfff,10.0000000000000000
0x110316d7d9be91dd13be6146a2302da539422699,9.9968036529680365
0x9794cb4414edf677df71d1d323f6821cb0fd64ac,9.9967681380010147
0x44ea531e8316f57349b2565f7087b6940a1b7869,9.9966717402333841
0x160e21edc8a27b603738eec619038cfb1a94f25c,9.9956240487062405
0xead2f440df2698d4bc18818085fd7218833487c7,9.9955606291222730
0x89c09d9b863429c5791bc9f9e6189a2f1d6c97d7,9.9955428716387620
0x21b8c57503397c5800b16f1b8fd4c48a0618e2f6,9.9954819888381532
0xf7391432cc8da81cbd12cbf3b0176c35776d6801,9.9954642313546423
0xf5d767bbe080a3c4966943950070fc9c209f7efb,9.9954287163876205
0x87084347aebadc626e8569e0d386928dade2ba09,9.9954033485540335
0x6fa3d47d86a0bec538ddec25a1a081e89d010764,9.9952612886859462
0xf22a8f7ba6b2c5beacf6415c426fe8f3783afb8b,9.9952460679857940
0x73df004011e2aa83bd36edc15f45001fbf701043,9.9952257737189244
0x9e811cafa01f9a98b5be26942c594d98257024be,9.9951902587519026
0xf588dc24dd2a1cd925be7dd4c43d990562fddaa0,9.9951496702181634
0xc10d3936ec12484809bbcf5f5f68331f65dd49c2,9.9950989345509893
0xea60c2718a0c4a80a898df7ca9210f0fb3498591,9.9950634195839675
0xd5c3ba615473d785e0fcfaef18712c291e180eae,9.9950481988838153
0xda1e2887a552fb68379bd82238a68c49c37e285d,9.9950076103500761
0x4e0441b1dd36dfdc159455ff895db8b1c9b5b921,9.9949923896499239
0xad2b08f878c0be4c4162a72bbf7c0f547f93bd9f,9.7780639269406393
0x8c4d3ddd3e14d08c9722134a9f1cd1f5626069a5,9.7367884322678843
0xe922399aaf629dea63987f2157b0ca7c44f4de90,9.6255469304921360
0x30b92e5fdcc712732ef1a59729c14b43d7ca31e0,9.4137737189244039
0xd6e0274f3f76d20800ee9ca81d5db650868ac25b,9.3337975646879756
0x6468cf1135ca5b7867f7803f127e8fdab88cc1bc,9.3337848807711821
0xfb5caae76af8d3ce730f3d62c6442744853d43ef,9.3336960933536276
0x5583b95caef63734f62183c59f29e3683c193c38,9.3336580416032471
0x311a3e9b5624ee06d09f095e719b886fc8892e47,9.3336326737696601
0x0c308696fc12b490c5a6b3df3fc21f0e597008e3,9.3336073059360731
0xd505fb170337e0793d6ddec8f5933a012481847c,9.3321867072552004
0x19109a72cf8f85699e6520f01b424f9daa18a846,9.3320370370370370
0xe3610a0206ee3fcabdf5b539e24f5b6f0334f22d,9.3320091324200913
0x95e2796cc5029f6d64b07ff9c0652595c906d35c,9.3319736174530695
0xed9e2e1c9a80d9208a5dbfbae139f66785622e78,9.3319355657026890
0x3598f8a0552f6132669efa1c50990b176c3846e7,9.3318848300355150
0xf2bf5bc107cd57521513cba5abc12f156b17b4ea,9.3318721461187215
0xccc66c49e916e0c4d84bc433e46fdd8cf1d36848,9.3318340943683409
0x167f2359734c5fcb69c8ce9d9710196e3a6a8fe9,9.3318214104515474
0x938f10800b4d2b558026dce858fe58b615288361,9.3317300862506342
0x7ca19667f10d8642cd9c9834fae340db58ac925f,9.3317047184170472
0x27fdc06fa74269b145e48a36c139ae5027aed57f,9.3316920345002537
0xb9176184b03f3c3a942d4ddfdaa9fd5426e1712e,9.3316793505834602
0x9f131cc86f954bfb1b88b348a10b709aaa9acb63,9.3141501775748351
0xff301b35917a5178d9b2cacacf497ff08a84850e,9.3141248097412481
0x70c9681d92e307e08c5e1bab62cdb246f84f3614,9.3140487062404871
0x496ad746977bee77c709c0dfa0028dcd8c79e886,9.3140233384069001
0x9cec5099ba45a1f1a28eec6d8c251a5cbb6f667f,9.3139979705733130
0x21a35a05825906a7bcbd69d905b45099081d6029,9.3139852866565195
0x951ebf0e4a3e531b22d5ea89a42153a8ec41970f,9.3139726027397260
0xc7b93ce922391c6e1908b4017f283e986185409a,9.3139142567224759
0x9759fd9b35375b2f9d2c88e782c6d3028cced460,9.3138964992389650
0xd8d48747e9cefbc88a601efaba18a2c782a96a3d,9.3138736681887367
0x61849af0f826269ee5688e103c5938f09c8869a5,9.3126281075596144
0xa2e73c800ae76d506d46e002cb14d1d4a08d3199,9.3125925925925926
0xc0e5f8d9d9f3ed5a4e4b5a763e8f57ce14fa8af6,9.3125773718924404
0x4a4bd3346418a0752983d585dfa81384483bbabf,9.3109639776763064
0xa338c42cd68dd24931f270836cdbddcea4132770,9.3094444444444444
0xeb839b1516ad089861a38e74053c973d6d1b3236,9.3045357686453577
0x33caf1e780fc8a92247f42a220caeafde3b5d553,9.1808280060882801
0x26dc1ef730c30833aa36e381aa92e9beec36e15a,9.1788254693049214
0x94cc385c5fd08d167099b788b4bed50632dcd6b6,9.1438051750380518
0x57f3dfd2675615978808285b74d6188caae37007,9.1437798072044647
0x8381b7f0477da1514670a64b33cf682946730701,9.1437671232876712
0xbe1d5c8cf522307d1127f346da9e096f7abb28bf,9.1437544393708777
0xf707342f0e705bc964646de331d4d030ed39cb91,9.1436656519533232
0xcd4cd57ce3220fe583546614e79691cdac3de2b2,9.1436149162861492
0xbf938e8a0480b1901e672e2fd476fa813920d203,9.1435514967021816
0x77cad05f3f5974fc3170cf6f8c1bfe255172c646,9.1435261288685946
0x447e8577fcad4463e83cbe51d1958d6eb1c2c995,9.1379502790461695
0x68c5f6e71943431a2474cc2df87ad523b8e7573f,9.1373363774733638
0xff6f960791c02bb1ccec29366ac441110ea8bab2,9.1373110096397768
0xe3ba49d545cc55ed63fa1510e32a645dacac0878,9.1372983257229833
0xe9035e3010765b3a8098840dffb2096af479bfc7,9.1372856418061898
0xb1f0d69aec85e86fe20102baeee088cd74095fb9,9.1372602739726027
0xc14b7b1312c205f52615e5bfd4f37b96ca853ef2,9.1372349061390157
0x3a2e66137b0e1d220e63eca4ce6a71a079466e1a,9.1372095383054287
0x79f72bbd6fdbf7e533fdb0de26c586809e624b9f,9.1371841704718417
0x83827b8525e11cbafdf1fc5e60e1d9e9df470897,9.1371588026382547
